ID,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP
7468,DRA12,11.6,Low Fat,0.041112694,Soft Drinks,142.0154
7469,FDI14,12.857645184135976,Low Fat,0.089243504,Canned,139.2496
7470,DRG51,12.1,Low Fat,0.011539622,Dairy,163.5526
7471,FDR33,12.857645184135976,Low Fat,0.04690397,Snack Foods,110.657
7472,FDS23,4.635,Low Fat,0.141686037,Breads,126.9994
7473,NCF43,8.51,Low Fat,0.052051256,Household,142.247
7474,DRN37,9.6,low fat,0.09627919,Soft Drinks,167.3158
7475,FDX57,17.25,Regular,0.047533568,Snack Foods,96.9068
7476,NCC42,15.0,Low Fat,0.04499948,Health and Hygiene,140.4838
7477,FDS47,16.75,Low Fat,0.12888573,Breads,87.6856
7478,DRK35,8.365,Low Fat,0.120256303,Hard Drinks,39.2506
7479,DRF37,12.857645184135976,Low Fat,0.0,Soft Drinks,261.291
7480,DRI23,18.85,Low Fat,0.137755834,Hard Drinks,161.8578
7481,FDB28,6.615,Low Fat,0.093913607,Dairy,198.7426
7482,FDU50,5.75,Regular,0.075287081,Dairy,115.3176
7483,FDD22,10.0,Low Fat,0.100055625,Snack Foods,113.3544
7484,FDG04,13.1,Low Fat,0.006061565,Frozen Foods,188.9898
7485,FDM08,10.1,Regular,0.053667516,Fruits and Vegetables,223.0088
7486,FDI28,12.857645184135976,Low Fat,0.026194237,Frozen Foods,79.0302
7487,FDM57,11.65,Regular,0.076002991,Snack Foods,83.4908
7488,NCS17,12.857645184135976,Low Fat,0.080111611,Health and Hygiene,94.6436
7489,FDX44,9.3,Low Fat,0.043141572,Fruits and Vegetables,90.4172
7490,DRE03,19.6,Low Fat,0.024276035,Dairy,45.3718
7491,FDT46,11.35,Low Fat,0.03093263,Snack Foods,51.5008
7492,FDW60,5.44,Regular,0.017096552,Baking Goods,178.137
7493,FDE44,14.65,Low Fat,0.172357491,Fruits and Vegetables,50.8692
7494,FDT24,12.35,Regular,0.185824165,Baking Goods,78.5328
7495,FDO20,12.85,Regular,0.152988295,Fruits and Vegetables,253.7382
7496,FDV47,17.1,Low Fat,0.0,Breads,85.5566
7497,FDZ26,11.6,reg,0.143897558,Dairy,240.6222
7498,FDK48,7.445,Low Fat,0.037845086,Baking Goods,75.5354
7499,FDX32,12.857645184135976,Regular,0.1748389,Fruits and Vegetables,142.8786
7500,FDE56,12.857645184135976,Regular,0.278730642,Fruits and Vegetables,63.2194
7501,DRJ01,6.135,low fat,0.115500999,Soft Drinks,161.1236
7502,FDC53,8.68,Low Fat,0.01478914,Frozen Foods,97.7384
7503,NCN07,18.5,Low Fat,0.033938279,Others,132.5284
7504,FDI28,14.3,Low Fat,0.026299797,Frozen Foods,79.4302
7505,NCO55,12.857645184135976,Low Fat,0.159394437,Others,105.6938
7506,FDP46,15.35,Low Fat,0.0,Snack Foods,88.283
7507,FDX26,17.7,Low Fat,0.0,Dairy,182.5292
7508,FDD56,15.2,Regular,0.10377827,Fruits and Vegetables,175.6054
7509,FDP12,9.8,Regular,0.045522854,Baking Goods,35.0874
7510,FDT40,12.857645184135976,Low Fat,0.095331433,Frozen Foods,125.5678
7511,FDV57,15.25,Regular,0.0,Snack Foods,179.766
7512,FDZ09,17.6,Low Fat,0.105472205,Snack Foods,165.6868
7513,FDA07,7.55,Regular,0.030938774,Fruits and Vegetables,121.0072
7514,FDV36,12.857645184135976,Low Fat,0.026174636,Baking Goods,127.102
7515,FDQ01,19.7,Regular,0.160671255,Canned,254.7014
7516,FDW46,13.0,Regular,0.070243155,Snack Foods,65.7484
7517,FDW19,12.857645184135976,Regular,0.038313981,Fruits and Vegetables,109.957
7518,FDY01,11.8,Regular,0.170548238,Canned,113.8834
7519,FDG60,20.35,Low Fat,0.060794097,Baking Goods,233.6616
7520,FDL22,16.85,Low Fat,0.036446751,Snack Foods,90.3488
7521,DRK01,7.63,Low Fat,0.061188147,Soft Drinks,94.0436
7522,FDO12,15.75,Low Fat,0.054884821,Baking Goods,195.3452
7523,FDX12,18.2,Regular,0.026064486,Baking Goods,241.8196
7524,FDR28,13.85,Regular,0.025936747,Frozen Foods,164.921
7525,FDH57,10.895,LF,0.035949725,Fruits and Vegetables,132.9284
7526,FDC04,15.6,Low Fat,0.045168898,Dairy,242.9854
7527,NCI06,11.3,Low Fat,0.04767798,Household,181.466
7528,NCY53,20.0,Low Fat,0.058812134,Health and Hygiene,111.6544
7529,FDR22,19.35,Regular,0.018667601,Snack Foods,112.9544
7530,FDM33,15.6,Low Fat,0.087646694,Snack Foods,221.5798
7531,FDO57,12.857645184135976,Low Fat,0.19033746,Snack Foods,159.4578
7532,FDO56,10.195,Regular,0.045165796,Fruits and Vegetables,118.4808
7533,FDO58,12.857645184135976,Low Fat,0.039385518,Snack Foods,164.8526
7534,FDQ45,9.5,Regular,0.010914988,Snack Foods,183.8608
7535,FDO60,12.857645184135976,Low Fat,0.034203092,Baking Goods,43.3086
7536,FDI34,10.65,reg,0.085268317,Snack Foods,229.7668
7537,FDJ26,12.857645184135976,Regular,0.084354713,Canned,215.5218
7538,FDV08,7.35,Low Fat,0.028571132,Fruits and Vegetables,40.8454
7539,DRD60,15.7,LF,0.037383778,Soft Drinks,179.7634
7540,FDX20,12.857645184135976,Low Fat,0.042354152,Fruits and Vegetables,227.272
7541,FDG59,15.85,Low Fat,0.043410693,Starchy Foods,39.4164
7542,FDN58,13.8,Regular,0.056872392,Snack Foods,231.1984
7543,FDV48,9.195,Regular,0.051573903,Baking Goods,79.8644
7544,FDA15,9.3,LF,0.016113019,Dairy,248.8092
7545,FDI19,15.1,Low Fat,0.052295514,Meat,242.9512
7546,FDX19,19.1,Low Fat,0.097127867,Fruits and Vegetables,234.4958
7547,FDO52,11.6,Regular,0.077284566,Frozen Foods,172.4106
7548,NCO05,7.27,Low Fat,0.046653872,Health and Hygiene,98.6384
7549,NCP17,19.35,Low Fat,0.02775746,Health and Hygiene,62.5168
7550,FDK56,9.695,Low Fat,0.0,Fruits and Vegetables,186.7898
7551,NCG43,20.2,Low Fat,0.0,Household,94.1462
7552,DRM59,12.857645184135976,LF,0.003574698,Hard Drinks,154.6998
7553,FDA47,10.5,Regular,0.11733375,Baking Goods,164.121
7554,FDY20,12.5,Regular,0.081684728,Fruits and Vegetables,92.3488
7555,FDZ22,12.857645184135976,Low Fat,0.079261744,Snack Foods,81.825
7556,FDB52,17.75,Low Fat,0.030410273,Dairy,256.0672
7557,NCS29,9.0,Low Fat,0.069938838,Health and Hygiene,264.8884
7558,DRC12,17.85,Low Fat,0.037885683,Soft Drinks,190.4188
7559,FDP13,12.857645184135976,Regular,0.235183205,Canned,41.548
7560,DRF23,4.61,Low Fat,0.123151947,Hard Drinks,175.2396
7561,FDB56,8.75,Regular,0.074565098,Fruits and Vegetables,186.8556
7562,FDQ47,7.155,Regular,0.169137707,Breads,35.2874
7563,FDY39,12.857645184135976,Regular,0.0,Meat,182.0608
7564,FDY36,12.3,Low Fat,0.009429612,Baking Goods,71.338
7565,NCM17,7.93,Low Fat,0.071076672,Health and Hygiene,44.9086
7566,DRN35,8.01,Low Fat,0.070234306,Hard Drinks,34.9532
7567,FDK22,9.8,Low Fat,0.043663452,Snack Foods,217.185
7568,FDI07,12.857645184135976,Regular,0.059110912,Meat,199.3426
7569,DRK37,5.0,LF,0.0,Soft Drinks,190.453
7570,NCP05,19.6,Low Fat,0.042324556,Health and Hygiene,150.9024
7571,NCD42,16.5,Low Fat,0.012657494,Health and Hygiene,36.3506
7572,FDW11,12.6,low fat,0.048857925,Breads,61.0194
7573,FDI14,14.1,Low Fat,0.090185027,Canned,140.2496
7574,NCY42,6.38,Low Fat,0.015186146,Household,144.947
7575,FDV26,20.25,Regular,0.0,Dairy,194.2794
7576,FDX15,12.857645184135976,Low Fat,0.155541973,Meat,159.7578
7577,NCG07,12.3,Low Fat,0.052502049,Household,190.853
7578,FDC44,15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518
7579,FDC47,15.0,Low Fat,0.118868155,Snack Foods,229.4694
7580,NCK53,11.6,Low Fat,0.037639672,Health and Hygiene,98.4042
7581,FDY49,12.857645184135976,Regular,0.021031586,Canned,164.7184
7582,NCM07,12.857645184135976,Low Fat,0.069968018,Others,83.9908
7583,FDR47,17.85,Low Fat,0.087963415,Breads,193.3794
7584,FDS59,14.8,Regular,0.043885147,Breads,108.757
7585,DRK47,7.905,Low Fat,0.064163983,Hard Drinks,229.9694
7586,FDZ27,12.857645184135976,Low Fat,0.0,Dairy,51.235
7587,FDE36,12.857645184135976,Regular,0.0,Baking Goods,165.5868
7588,FDM51,11.8,Regular,0.02592132,Meat,101.9674
7589,FDY48,14.0,Low Fat,0.023734872,Baking Goods,103.2332
7590,FDA35,14.85,Regular,0.053921264,Baking Goods,123.0072
7591,NCL31,7.39,Low Fat,0.120770963,Others,143.447
7592,FDC47,15.0,Low Fat,0.118791698,Snack Foods,229.9694
7593,FDI26,12.857645184135976,Low Fat,0.034717799,Canned,179.4344
7594,FDQ16,19.7,LF,0.041823046,Frozen Foods,108.0912
7595,FDK15,10.8,Low Fat,0.164724567,Meat,98.4042
7596,NCO53,12.857645184135976,Low Fat,0.174336148,Health and Hygiene,184.0608
7597,FDG12,12.857645184135976,Regular,0.006295472,Baking Goods,122.4098
7598,FDU28,12.857645184135976,Regular,0.093463546,Frozen Foods,189.1214
7599,FDI20,12.857645184135976,Low Fat,0.067520165,Fruits and Vegetables,211.3586
7600,DRN37,9.6,Low Fat,0.161182103,Soft Drinks,165.3158
7601,FDD28,10.695,Low Fat,0.053296868,Frozen Foods,59.6904
7602,FDP31,21.1,Regular,0.161474419,Fruits and Vegetables,62.9168
7603,DRD27,12.857645184135976,Low Fat,0.041740624,Dairy,98.3042
7604,DRF01,12.857645184135976,Low Fat,0.306542848,Soft Drinks,147.3102
7605,DRD25,6.135,LF,0.079293753,Soft Drinks,111.286
7606,FDD53,16.2,Low Fat,0.044472637,Frozen Foods,43.3454
7607,FDQ24,15.7,Low Fat,0.073816097,Baking Goods,253.4724
7608,FDY49,17.2,Regular,0.012080016,Canned,164.4184
7609,NCP18,12.15,Low Fat,0.02859825,Household,150.4708
7610,FDT07,12.857645184135976,Regular,0.076944658,Fruits and Vegetables,257.133
7611,FDG46,8.63,Regular,0.055084019,Snack Foods,114.7518
7612,FDH50,15.0,Regular,0.162093059,Canned,182.5266
7613,FDS40,12.857645184135976,Low Fat,0.024546148,Frozen Foods,34.619
7614,FDZ60,12.857645184135976,Low Fat,0.118783796,Baking Goods,108.5596
7615,FDG38,8.975,Regular,0.052836076,Canned,86.6224
7616,FDG31,12.15,Low Fat,0.037889224,Meat,64.7826
7617,FDS39,6.895,Low Fat,0.022587621,Meat,143.7812
7618,FDL22,12.857645184135976,Low Fat,0.036213953,Snack Foods,92.5488
7619,FDQ20,8.325,Low Fat,0.029779207,Fruits and Vegetables,39.3138
7620,DRB24,8.785,Low Fat,0.020693619,Soft Drinks,153.1656
7621,DRI51,12.857645184135976,Low Fat,0.042037073,Dairy,172.6764
7622,FDJ60,19.35,Regular,0.062516602,Baking Goods,163.9184
7623,FDB40,17.5,Regular,0.012620221,Dairy,144.8102
7624,FDO15,16.75,Regular,0.008615,Meat,72.4038
7625,FDI53,8.895,Regular,0.137618927,Frozen Foods,161.5236
7626,FDZ14,7.71,Regular,0.047588696,Dairy,122.4756
7627,NCD54,12.857645184135976,Low Fat,0.050790917,Household,142.7786
7628,FDF28,15.7,Regular,0.037864721,Frozen Foods,124.1046
7629,FDD39,16.7,Low Fat,0.070551723,Dairy,217.685
7630,NCN54,20.35,Low Fat,0.021326471,Household,76.1328
7631,NCO41,12.5,Low Fat,0.018955479,Health and Hygiene,100.1384
7632,FDH45,15.1,Regular,0.105666833,Fruits and Vegetables,41.6796
7633,NCD55,14.0,Low Fat,0.040725405,Household,43.4454
7634,DRK35,8.365,Low Fat,0.072252888,Hard Drinks,39.6506
7635,FDM25,10.695,Regular,0.061008889,Breakfast,177.5712
7636,NCW30,5.21,Low Fat,0.011007815,Household,259.5962
7637,FDU15,13.65,Regular,0.0,Meat,37.9532
7638,DRN35,8.01,Low Fat,0.070247589,Hard Drinks,37.5532
7639,FDN28,5.88,Regular,0.030294931,Frozen Foods,104.099
7640,NCK29,5.615,Low Fat,0.210511558,Health and Hygiene,121.373
7641,FDA49,19.7,LF,0.0650227,Canned,87.0198
7642,FDE40,12.857645184135976,Regular,0.173587926,Dairy,60.0194
7643,FDD52,18.25,Regular,0.183579854,Dairy,110.857
7644,FDZ31,15.35,Regular,0.113678422,Fruits and Vegetables,189.7504
7645,FDA13,12.857645184135976,Low Fat,0.078174543,Canned,39.9506
7646,FDU08,10.3,Low Fat,0.027292686,Fruits and Vegetables,101.2042
7647,FDU15,13.65,Regular,0.026602089,Meat,35.1532
7648,FDD45,8.615,Low Fat,0.116226984,Fruits and Vegetables,95.9436
7649,FDY50,5.8,Low Fat,0.131221393,Dairy,87.8172
7650,FDD08,8.3,Low Fat,0.035409328,Fruits and Vegetables,36.2506
7651,NCE30,16.0,Low Fat,0.0,Household,210.4902
7652,FDB05,5.155,Low Fat,0.083327693,Frozen Foods,247.2776
7653,FDS09,8.895,Regular,0.08125293,Snack Foods,49.8008
7654,FDZ07,15.1,Regular,0.0,Fruits and Vegetables,63.7194
7655,FDS57,15.5,LF,0.103422709,Snack Foods,144.847
7656,FDX28,6.325,Low Fat,0.125688044,Frozen Foods,100.9042
7657,FDN56,12.857645184135976,Regular,0.187443314,Fruits and Vegetables,145.8786
7658,FDX44,9.3,Low Fat,0.04295842,Fruits and Vegetables,89.3172
7659,NCF19,12.857645184135976,Low Fat,0.034938717,Household,49.0034
7660,NCA17,20.6,LF,0.045603215,Health and Hygiene,149.2392
7661,FDY40,15.5,Regular,0.085834992,Frozen Foods,49.6692
7662,NCX54,9.195,Low Fat,0.048050783,Household,105.6622
7663,FDK28,5.695,Low Fat,0.065589906,Frozen Foods,258.2646
7664,FDI32,12.857645184135976,Low Fat,0.173529036,Fruits and Vegetables,113.2834
7665,FDT11,5.94,Regular,0.029492018,Breads,188.0556
7666,FDO32,6.36,Low Fat,0.121225455,Fruits and Vegetables,45.906
7667,DRJ01,12.857645184135976,Low Fat,0.114475357,Soft Drinks,160.9236
7668,FDW02,4.805,Regular,0.0,Dairy,123.9704
7669,NCK30,14.85,Low Fat,0.060927824,Household,254.8698
7670,NCM43,14.5,Low Fat,0.019459164,Others,161.621
7671,FDJ14,10.3,Regular,0.050070476,Canned,77.896
7672,FDE59,12.15,Low Fat,0.06227604,Starchy Foods,37.9532
7673,FDN10,11.5,Low Fat,0.046217345,Snack Foods,120.3124
7674,NCC18,19.1,Low Fat,0.177270016,Household,174.0422
7675,FDN34,12.857645184135976,Regular,0.080127283,Snack Foods,168.7132
7676,FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568
7677,FDR33,7.31,Low Fat,0.026788937,Snack Foods,110.357
7678,FDP33,18.7,Low Fat,0.089197963,Snack Foods,257.3672
7679,FDT49,7.0,Low Fat,0.151279591,Canned,107.028
7680,FDK02,12.5,Low Fat,0.112203445,Canned,121.144
7681,NCM07,9.395,Low Fat,0.039961837,Others,84.0908
7682,FDX38,10.5,Regular,0.048207017,Dairy,45.9376
7683,FDS56,5.785,Regular,0.064871045,Fruits and Vegetables,262.1252
7684,FDU26,16.7,Regular,0.042685217,Dairy,120.7782
7685,FDR16,5.845,Regular,0.105181277,Frozen Foods,214.4218
7686,FDA58,9.395,Low Fat,0.103751236,Snack Foods,235.8932
7687,FDI26,5.94,Low Fat,0.035028853,Canned,179.8344
7688,FDU36,6.15,Low Fat,0.046262201,Baking Goods,97.8384
7689,FDG60,20.35,Low Fat,0.060688248,Baking Goods,234.2616
7690,FDH14,17.1,Regular,0.078347922,Canned,141.8838
7691,FDQ37,12.857645184135976,Low Fat,0.088828418,Breakfast,192.2478
7692,FDW23,5.765,Low Fat,0.081944045,Baking Goods,36.7164
7693,FDM03,12.65,Low Fat,0.123726711,Meat,107.7938
7694,FDB58,10.5,reg,0.013485235,Snack Foods,140.0154
7695,FDR09,18.25,Low Fat,0.077659918,Snack Foods,260.2962
7696,FDR48,11.65,Low Fat,0.0,Baking Goods,149.8024
7697,FDZ52,19.2,Low Fat,0.100074524,Frozen Foods,110.2886
7698,DRD60,15.7,Low Fat,0.037289996,Soft Drinks,182.7634
7699,FDJ14,10.3,Regular,0.050028809,Canned,80.096
7700,NCY29,13.65,low fat,0.077234113,Health and Hygiene,56.893
7701,NCP41,16.6,Low Fat,0.016197216,Health and Hygiene,108.8596
7702,FDK46,9.6,Low Fat,0.051571772,Snack Foods,258.462
7703,FDI48,11.85,Regular,0.055672032,Baking Goods,50.5666
7704,FDX48,12.857645184135976,reg,0.066336811,Baking Goods,154.1656
7705,NCI29,8.6,Low Fat,0.032672263,Health and Hygiene,141.2154
7706,FDL51,20.7,Regular,0.047491371,Dairy,213.9876
7707,FDU21,11.8,Regular,0.077154417,Snack Foods,35.7558
7708,FDA08,12.857645184135976,Regular,0.087692636,Fruits and Vegetables,162.5526
7709,FDK03,12.6,Regular,0.074221559,Dairy,255.9356
7710,DRH39,20.7,Low Fat,0.092834313,Dairy,77.667
7711,NCR18,15.85,Low Fat,0.020571083,Household,41.6112
7712,NCX42,6.36,Low Fat,0.005978595,Household,163.6526
7713,FDR15,9.3,reg,0.033489979,Meat,156.6314
7714,FDN60,12.857645184135976,Low Fat,0.166609517,Baking Goods,157.6604
7715,FDH24,20.7,Low Fat,0.021552357,Baking Goods,157.0288
7716,FDY50,12.857645184135976,Low Fat,0.130321652,Dairy,88.7172
7717,FDT26,18.85,Regular,0.068059156,Dairy,120.344
7718,NCC30,16.6,Low Fat,0.027573983,Household,176.6344
7719,NCE43,12.5,low fat,0.103442268,Household,170.8448
7720,DRK39,7.02,Low Fat,0.0,Dairy,83.825
7721,FDL16,12.85,Low Fat,0.168312678,Frozen Foods,45.906
7722,FDQ36,7.855,Regular,0.162205516,Baking Goods,36.2848
7723,FDS34,19.35,reg,0.076744561,Snack Foods,113.4518
7724,FDN32,17.5,Low Fat,0.015591925,Fruits and Vegetables,184.8266
7725,FDZ23,17.75,Regular,0.067639698,Baking Goods,187.624
7726,DRL49,13.15,Low Fat,0.056516756,Soft Drinks,143.4812
7727,FDG33,5.365,Regular,0.140213762,Seafood,173.7764
7728,FDG04,13.1,Low Fat,0.006075007,Frozen Foods,187.5898
7729,FDR04,7.075,Low Fat,0.022612742,Frozen Foods,97.0068
7730,FDF52,9.3,LF,0.066770664,Frozen Foods,180.5292
7731,FDT36,12.3,Low Fat,0.186250852,Baking Goods,37.2874
7732,FDH17,16.2,Regular,0.016639482,Frozen Foods,95.8726
7733,NCL42,18.85,Low Fat,0.040599963,Household,244.0144
7734,DRN35,8.01,Low Fat,0.070533748,Hard Drinks,34.2532
7735,FDL21,12.857645184135976,Regular,0.01251245,Snack Foods,38.748
7736,FDX07,12.857645184135976,Regular,0.022807826,Fruits and Vegetables,183.495
7737,FDW16,17.35,Regular,0.041474232,Frozen Foods,93.0804
7738,FDS11,12.857645184135976,Regular,0.055289464,Breads,222.5088
7739,NCZ54,14.65,Low Fat,0.083698962,Household,163.4552
7740,FDH32,12.8,Low Fat,0.076045655,Fruits and Vegetables,96.541
7741,NCQ17,12.857645184135976,Low Fat,0.116366304,Health and Hygiene,158.363
7742,FDK38,6.65,Low Fat,0.053279839,Canned,147.7734
7743,NCF55,6.675,Low Fat,0.021648305,Household,35.6874
7744,FDW39,6.69,Regular,0.037060755,Meat,176.837
7745,FDX36,12.857645184135976,Regular,0.224607399,Baking Goods,223.1404
7746,FDD47,7.6,reg,0.142699588,Starchy Foods,171.7448
7747,FDQ46,7.51,Low Fat,0.103726639,Snack Foods,110.6544
7748,FDE56,12.857645184135976,Regular,0.158424516,Fruits and Vegetables,62.4194
7749,FDY39,12.857645184135976,Regular,0.08234117,Meat,185.7608
7750,FDG05,11.0,Regular,0.087847141,Frozen Foods,156.863
7751,NCR54,12.857645184135976,Low Fat,0.158562708,Household,194.711
7752,FDX57,17.25,reg,0.047458754,Snack Foods,95.8068
7753,FDC17,12.857645184135976,Low Fat,0.015385857,Frozen Foods,208.9928
7754,DRL60,12.857645184135976,Low Fat,0.047377447,Soft Drinks,150.6682
7755,FDO32,6.36,Low Fat,0.120443298,Fruits and Vegetables,45.406
7756,NCO29,11.15,Low Fat,0.032229348,Health and Hygiene,163.2526
7757,FDJ36,12.857645184135976,Regular,0.127638966,Baking Goods,104.5332
7758,NCF54,18.0,Low Fat,0.047473135,Household,170.5422
7759,FDV04,7.825,Regular,0.149986868,Frozen Foods,158.8288
7760,NCK30,14.85,Low Fat,0.102065622,Household,254.2698
7761,FDX09,12.857645184135976,Low Fat,0.114243048,Snack Foods,174.937
7762,FDH53,20.5,Regular,0.019183756,Frozen Foods,83.7592
7763,FDT22,10.395,Low Fat,0.112324552,Snack Foods,60.622
7764,DRF25,12.857645184135976,Low Fat,0.068153091,Soft Drinks,36.019
7765,FDG56,13.3,Regular,0.071597469,Fruits and Vegetables,60.8536
7766,FDG38,12.857645184135976,Regular,0.052473797,Canned,83.6224
7767,FDS34,19.35,Regular,0.076914745,Snack Foods,114.8518
7768,FDP44,16.5,Regular,0.079837509,Fruits and Vegetables,102.1332
7769,FDW03,5.63,Regular,0.024520854,Meat,102.8306
7770,FDU25,12.35,LF,0.02678995,Canned,58.9246
7771,NCR17,9.8,Low Fat,0.024432767,Health and Hygiene,116.4492
7772,FDY39,5.305,Regular,0.047220268,Meat,181.9608
7773,FDA03,18.5,Regular,0.045534457,Dairy,146.3102
7774,FDG58,10.695,Regular,0.0,Snack Foods,156.1972
7775,NCB19,6.525,Low Fat,0.090806457,Household,86.4882
7776,FDI07,12.35,Regular,0.033813351,Meat,198.1426
7777,NCS06,7.935,Low Fat,0.031730739,Household,261.091
7778,FDX03,15.85,Regular,0.102262138,Meat,47.1744
7779,NCK29,5.615,LF,0.0,Health and Hygiene,121.973
7780,FDH16,10.5,Low Fat,0.052511611,Frozen Foods,90.783
7781,FDA55,12.857645184135976,Regular,0.056713056,Fruits and Vegetables,223.8088
7782,FDS20,8.85,Low Fat,0.053950661,Fruits and Vegetables,182.7292
7783,FDS31,13.1,Regular,0.044192372,Fruits and Vegetables,180.3318
7784,FDA23,12.857645184135976,Low Fat,0.046958533,Baking Goods,101.3016
7785,NCU18,15.1,Low Fat,0.055829496,Household,140.2496
7786,FDE11,17.7,Regular,0.13498355,Starchy Foods,184.4924
7787,FDE44,14.65,Low Fat,0.0,Fruits and Vegetables,49.7692
7788,FDV51,16.35,Low Fat,0.032538896,Meat,165.7842
7789,FDK51,19.85,Low Fat,0.005264755,Dairy,264.5884
7790,FDR36,6.715,Regular,0.121832956,Baking Goods,43.5454
7791,FDU40,20.85,Low Fat,0.037403973,Frozen Foods,192.5478
7792,FDU37,12.857645184135976,Regular,0.10400212,Canned,79.796
7793,FDV47,17.1,low fat,0.054162439,Breads,85.3566
7794,FDF04,12.857645184135976,Low Fat,0.023876708,Frozen Foods,258.6304
7795,FDX16,17.85,Low Fat,0.065797601,Frozen Foods,147.805
7796,NCL05,19.6,Low Fat,0.047857804,Health and Hygiene,45.077
7797,NCL30,12.857645184135976,Low Fat,0.048703432,Household,125.9336
7798,NCR06,12.5,Low Fat,0.006765149,Household,41.7112
7799,FDX03,15.85,Regular,0.06121988,Meat,45.6744
7800,FDR32,6.78,Regular,0.0,Fruits and Vegetables,227.4694
7801,FDX04,19.6,Regular,0.041563696,Frozen Foods,47.6376
7802,DRH01,17.5,Low Fat,0.098457814,Soft Drinks,171.7738
7803,FDO57,20.75,Low Fat,0.108930629,Snack Foods,160.9578
7804,FDD11,12.857645184135976,Low Fat,0.03046847,Starchy Foods,254.704
7805,DRM47,9.3,Low Fat,0.073288275,Hard Drinks,189.1846
7806,NCC54,17.75,Low Fat,0.097692448,Health and Hygiene,242.4196
7807,FDC45,17.0,Low Fat,0.135944247,Fruits and Vegetables,171.5106
7808,FDW46,12.857645184135976,Regular,0.123089128,Snack Foods,63.6484
7809,FDP40,4.555,Regular,0.034328578,Frozen Foods,110.1544
7810,FDM08,10.1,Regular,0.089688978,Fruits and Vegetables,225.5088
7811,FDV52,20.7,Regular,0.121709653,Frozen Foods,119.7466
7812,DRB24,8.785,Low Fat,0.020618957,Soft Drinks,153.0656
7813,NCC54,17.75,LF,0.163548055,Health and Hygiene,239.3196
7814,FDV38,12.857645184135976,Low Fat,0.178192864,Dairy,54.9956
7815,FDB36,5.465,Regular,0.048625599,Baking Goods,129.2626
7816,DRH51,12.857645184135976,Low Fat,0.170213676,Dairy,89.5856
7817,FDV45,12.857645184135976,Low Fat,0.044829295,Snack Foods,187.4556
7818,NCL29,12.857645184135976,Low Fat,0.113387677,Health and Hygiene,156.9604
7819,FDU14,17.75,Low Fat,0.058168807,Dairy,249.575
7820,FDH17,16.2,Regular,0.016650191,Frozen Foods,97.4726
7821,FDQ15,20.35,Regular,0.151044881,Meat,79.2276
7822,FDZ44,8.185,Low Fat,0.038948125,Fruits and Vegetables,115.4808
7823,FDM32,20.5,Low Fat,0.020688969,Fruits and Vegetables,88.183
7824,NCP29,8.42,Low Fat,0.112249781,Health and Hygiene,64.3168
7825,FDG53,10.0,Low Fat,0.046116319,Frozen Foods,141.818
7826,FDT25,7.5,Low Fat,0.050957715,Canned,122.4072
7827,FDM39,12.857645184135976,Low Fat,0.053211728,Dairy,177.6002
7828,FDW35,10.6,Low Fat,0.011111714,Breads,43.8454
7829,FDD10,20.6,Regular,0.077029195,Snack Foods,177.2344
7830,FDH08,12.857645184135976,Low Fat,0.017344679,Fruits and Vegetables,230.801
7831,DRG37,16.2,Low Fat,0.019457372,Soft Drinks,153.9972
7832,FDU01,20.25,Regular,0.012063121,Canned,183.5924
7833,NCZ17,12.15,Low Fat,0.079755214,Health and Hygiene,36.6506
7834,FDU34,12.857645184135976,LF,0.074830794,Snack Foods,125.9046
7835,FDB16,8.21,Low Fat,0.044917289,Dairy,88.5198
